f.chi.0.ax,f.chi.1.ax,f.chi.2.ax,f.chi.3.ax,f.Z.0.ax,f.Z.1.ax,f.Z.2.ax,f.Z.3.ax,f.I.0.ax,f.I.1.ax,f.I.2.ax,f.I.3.ax,f.T.0.ax,f.T.1.ax,f.T.2.ax,f.T.3.ax,f.S.0.ax,f.S.1.ax,f.S.2.ax,f.S.3.ax,f.chi.0.eq,f.chi.1.eq,f.chi.2.eq,f.chi.3.eq,f.Z.0.eq,f.Z.1.eq,f.Z.2.eq,f.Z.3.eq,f.I.0.eq,f.I.1.eq,f.I.2.eq,f.I.3.eq,f.T.0.eq,f.T.1.eq,f.T.2.eq,f.T.3.eq,f.S.0.eq,f.S.1.eq,f.S.2.eq,f.S.3.eq,lc.chi.0.ax,lc.chi.1.ax,lc.chi.2.ax,lc.chi.3.ax,lc.Z.0.ax,lc.Z.1.ax,lc.Z.2.ax,lc.Z.3.ax,lc.I.1.ax,lc.I.2.ax,lc.I.3.ax,lc.T.0.ax,lc.T.1.ax,lc.T.2.ax,lc.T.3.ax,lc.S.0.ax,lc.S.1.ax,lc.S.2.ax,lc.S.3.ax,lc.chi.0.eq,lc.chi.1.eq,lc.chi.2.eq,lc.chi.3.eq,lc.Z.0.eq,lc.Z.1.eq,lc.Z.2.eq,lc.Z.3.eq,lc.I.1.eq,lc.I.2.eq,lc.I.3.eq,lc.T.0.eq,lc.T.1.eq,lc.T.2.eq,lc.T.3.eq,lc.S.0.eq,lc.S.1.eq,lc.S.2.eq,lc.S.3.eq,mc.chi.0.all,mc.chi.1.all,mc.chi.2.all,mc.chi.3.all,mc.Z.0.all,mc.Z.1.all,mc.Z.2.all,mc.Z.3.all,mc.I.2.all,mc.I.3.all,mc.T.1.all,mc.T.2.all,mc.T.3.all,mc.S.0.all,mc.S.1.all,mc.S.2.all,mc.S.3.all,f.chi.0.all,f.chi.1.all,f.chi.2.all,f.chi.3.all,f.Z.0.all,f.Z.1.all,f.Z.2.all,f.Z.3.all,f.I.0.all,f.I.1.all,f.I.2.all,f.I.3.all,f.T.0.all,f.T.1.all,f.T.2.all,f.T.3.all,f.S.0.all,f.S.1.all,f.S.2.all,f.S.3.all,D_lc.chi.1.ax,D_lc.chi.2.ax,D_lc.chi.3.ax,D_lc.Z.1.ax,D_lc.Z.2.ax,D_lc.Z.3.ax,D_lc.T.1.ax,D_lc.T.2.ax,D_lc.T.3.ax,D_lc.S.1.ax,D_lc.S.2.ax,D_lc.S.3.ax,D_lc.chi.1.eq,D_lc.chi.2.eq,D_lc.chi.3.eq,D_lc.Z.1.eq,D_lc.Z.2.eq,D_lc.Z.3.eq,D_lc.T.1.eq,D_lc.T.2.eq,D_lc.T.3.eq,D_lc.S.1.eq,D_lc.S.2.eq,D_lc.S.3.eq,D_mc.chi.1.all,D_mc.chi.2.all,D_mc.chi.3.all,D_mc.Z.1.all,D_mc.Z.2.all,D_mc.Z.3.all,D_mc.T.1.all,D_mc.T.2.all,D_mc.T.3.all,D_mc.S.1.all,D_mc.S.2.all,D_mc.S.3.all,ox,spin
39.3586,74.6275,90.6875,63.316,139,244,257,55,6,11,14,11,25,55,62,25,2.1294,4.5827,5.2894,2.6603,65.9541,139.128,199.54,196.746,234,516,580,360,11,22,32,34,54,126,152,112,4.2115,9.9022,12.7216,10.2902,11.8336,16.34,16.34,7.568,64,56,56,8,2,2,1,4,8,8,2,0.5329,0.8322,0.8322,0.2701,9.2416,15.504,28.88,21.128,49,84,98,56,2,4,3,4,12,16,10,0.5625,1.155,1.71,1.1325,3.3489,34.8432,54.717,86.925,676,1144,1612,1820,12,20,108,192,240,1.5625,5.575,10.55,14.25,345.8825,775.4534,1390.857,2036.666,1890,4840,7670,9750,57,122,210,318,332,894,1466,1982,22.6673,59.9242,99.141,137.6974,2.13,2.13,1.24,9,9,7,0,0,1,0.32,0.32,0.36,0.98,2.66,2.17,2,14,13,-2,0,1,-0.04,0.72,0.74,-8.06,-7.94,-10.9,112,250,450,18,40,80,3.04,6.56,13.6,2,5
21.5136,30.272,9.68,0,66,32,2,0,3,4,2,0,6,8,2,0,0.8067,1.0804,0.2738,0,18.3361,17.544,0,0,100,96,0,0,2,2,0,0,2,2,0,0,1.1258,1.1242,0,0,11.8336,15.136,0,0,64,16,0,0,2,0,0,4,4,0,0,0.5329,0.5402,0,0,6.5025,8.772,0,0,36,48,0,0,1,0,0,1,1,0,0,0.5929,0.5621,0,0,2.7556,28.3528,37.4496,0,576,960,864,0,8,0,84,48,0,1.6129,5.7658,5.588,0,119.1272,187.4256,336.3084,639.9296,1108,2368,3060,2432,15,28,50,80,78,208,262,184,7.7295,18.1892,28.8978,33.2944,2.48,0,0,14,0,0,2,0,0,0.72,0,0,-0.89,0,0,-2,0,0,0,0,0,0.04,0,0,-7.12,-9.28,0,104,156,0,22,40,0,3.08,5.76,0,3,2
19.92485,23.908,4.84,0,83,64,1,0,2.5,3,1,0,4,5,1,0,0.96625,1.1023,0.1369,0,18.3361,17.544,0,0,100,96,0,0,2,2,0,0,2,2,0,0,1.1258,1.1242,0,0,9.16805,11.954,0,0,50,32,0,0,1.5,0,0,2.5,2.5,0,0,0.5629,0.55115,0,0,6.5025,8.772,0,0,36,48,0,0,1,0,0,1,1,0,0,0.5929,0.5621,0,0,3.3489,29.6277,39.528,0,676,988,1092,0,7,0,78,42,0,1.5625,5.725,5.4875,0,116.543,177.2474,306.506,581.416,1242,2488,3386,2680,14,26,46,70,72,188,226,150,7.9982,18.1514,28.7278,33.511,0.795,0,0,6,0,0,1,0,0,0.38,0,0,-0.89,0,0,-2,0,0,0,0,0,0.04,0,0,-5.21,-8.79,0,118,140,0,23,35,0,2.92,4.36,0,3,6
51.36035,101.898,140.8565,115.203,179,360,350,198,8.5,16,23,20,39,85,89,59,3.18525,6.9608,8.1969,5.9998,57.2036,118.983,171.695,126.632,212,456,512,110,9,18,26,22,44,102,122,50,3.4521,8.085,10.305,5.3206,7.87205,11.628,17.69125,18.979,42.5,63,67,37,1.5,2.5,3,2.5,7,10,6.5,0.5777,0.86625,1.15145,0.9936,11.8336,17.544,32.68,15.136,64,96,112,16,2,4,2,4,12,16,4,0.5329,1.1242,1.6644,0.5402,2.4025,29.9925,44.237,77.5775,625,1125,1675,1900,11,21,102,192,264,1.9321,6.1716,11.7455,16.9163,333.9376,739.713,1368.311,1809.723,1831,4794,7782,9646,54,116,202,280,318,846,1378,1778,22.111,58.6048,97.5314,129.692,0.245,1.33,1.61,0.5,7,14,-1.5,-1.5,0.5,-0.01,0.36,0.97,1.78,4.26,2.48,4,18,14,-2,0,2,-0.08,0.64,0.72,-10.05,-11.49,-17.5,105,208,449,19,34,82,3.9,6.84,17.02,3,1
46.9851,91.8255,126.934,80.146,168,330,316,73,7.5,14,20,14,34,73,74,28,2.80555,6.0522,6.9886,3.515,21.5136,30.272,9.68,0,66,32,2,0,3,4,2,0,6,8,2,0,0.8067,1.0804,0.2738,0,9.16805,12.648,19.59125,15.983,50,69,74,17,1.5,2.5,2.5,2.5,7,10,3.5,0.5629,0.85085,1.12865,0.69745,11.8336,15.136,0,0,64,16,0,0,2,0,0,4,4,0,0,0.5329,0.5402,0,0,3.5344,37.13,48.3912,22.654,729,1242,729,540,11,5,102,96,72,1.5876,5.5692,6.615,3.843,183.559,378.999,713.7624,1050.65,1329,3272,3858,3306,28,56,100,148,156,414,612,662,10.4255,27.5644,44.5814,53.401,0.645,2.13,1.765,1.5,9,14.5,-1.5,-1.5,1,-0.03,0.32,0.96,2.48,0,0,14,0,0,2,0,0,0.72,0,0,-8.47,-5.06,-2.65,116,270,115,19,50,18,3.14,8.61,3.25,3,1
43.73385,84.7,104.61,98.373,150,274,291,180,7,13,17,17,30,67,77,56,2.5091,5.4913,6.4977,5.1451,18.3361,17.544,0,0,100,96,0,0,2,2,0,0,2,2,0,0,1.1258,1.1242,0,0,10.5376,15.32,14.44,10.564,56.5,50,49,28,2,2,1.5,4,8,8,5,0.5477,0.8476,0.855,0.56625,6.5025,8.772,0,0,36,48,0,0,1,0,0,1,1,0,0,0.5929,0.5621,0,0,3.5344,31.3584,43.7288,17.86,729,1053,1242,378,8,4,84,72,48,1.5876,5.7456,6.552,2.8728,164.3465,302.2928,527.8148,876.9636,1429,3038,4330,4120,23,46,80,122,126,334,476,490,11.109,26.9706,43.426,55.5726,1.73,1.33,1.085,8,7,6.5,0,0,0.5,0.34,0.36,0.37,-0.89,0,0,-2,0,0,0,0,0,0.04,0,0,-5.4,-8.22,-1.98,123,170,94,22,36,16,3,4.88,2.76,2,2
36.7666,64.668,82.173,33.66,124,204,120,36,6,10,14,6,24,44,26,6,2.159,4.0194,3.6722,1.7094,21.5136,30.272,9.68,0,66,32,2,0,3,4,2,0,6,8,2,0,0.8067,1.0804,0.2738,0,6.5025,7.752,6.5025,16.83,36,42,36,18,1,1,3,1,2,4,3,0.5929,0.5775,0.5929,0.8547,11.8336,15.136,0,0,64,16,0,0,2,0,0,4,4,0,0,0.5329,0.5402,0,0,3.5344,35.4568,44.5184,9.588,729,1188,594,324,10,2,96,72,48,1.5876,5.6196,5.6196,1.9404,163.122,321.3376,587.463,827.6096,1241,2912,3044,2360,25,48,86,116,134,336,432,440,9.1324,23.5996,36.253,40.4512,-0.49,0,1.05,-1,0,15,-1,-3,0,0.02,0,1.2,2.48,0,0,14,0,0,2,0,0,0.72,0,0,-7.58,-4.88,-1.34,118,248,42,20,48,4,3.1,8.14,0.98,3,5
21.5136,30.272,9.68,0,66,32,2,0,3,4,2,0,6,8,2,0,0.8067,1.0804,0.2738,0,21.5136,30.272,9.68,0,66,32,2,0,3,4,2,0,6,8,2,0,0.8067,1.0804,0.2738,0,11.8336,15.136,0,0,64,16,0,0,2,0,0,4,4,0,0,0.5329,0.5402,0,0,11.8336,15.136,0,0,64,16,0,0,2,0,0,4,4,0,0,0.5329,0.5402,0,0,3.3489,37.7712,48.312,0,676,1248,312,0,12,0,108,72,0,1.5625,5.475,5.55,0,132.4305,257.1744,509.712,908.16,1072,2688,2556,960,19,36,66,120,102,288,426,360,6.4027,17.4324,28.7298,32.412,2.48,0,0,14,0,0,2,0,0,0.72,0,0,2.48,0,0,14,0,0,2,0,0,0.72,0,0,-9.66,-4.44,0,108,300,0,18,60,0,3.12,10.56,0,2,1
51.36035,101.898,140.8565,115.203,179,360,350,198,8.5,16,23,20,39,85,89,59,3.18525,6.9608,8.1969,5.9998,57.2036,118.983,171.695,126.632,212,456,512,110,9,18,26,22,44,102,122,50,3.4521,8.085,10.305,5.3206,7.87205,11.628,17.69125,18.979,42.5,63,67,37,1.5,2.5,3,2.5,7,10,6.5,0.5777,0.86625,1.15145,0.9936,11.8336,17.544,32.68,15.136,64,96,112,16,2,4,2,4,12,16,4,0.5329,1.1242,1.6644,0.5402,2.4025,29.9925,44.237,77.5775,625,1125,1675,1900,11,21,102,192,264,1.9321,6.1716,11.7455,16.9163,333.9376,739.713,1368.311,1809.723,1831,4794,7782,9646,54,116,202,280,318,846,1378,1778,22.111,58.6048,97.5314,129.692,0.245,1.33,1.61,0.5,7,14,-1.5,-1.5,0.5,-0.01,0.36,0.97,1.78,4.26,2.48,4,18,14,-2,0,2,-0.08,0.64,0.72,-10.05,-11.49,-17.5,105,208,449,19,34,82,3.9,6.84,17.02,2,2
61.57885,129.0555,185.6175,161.689,223,486,546,235,10,20,29,28,49,114,137,81,3.8318,8.9936,11.5133,7.8054,36.7666,64.668,82.173,33.66,124,204,120,36,6,10,14,6,24,44,26,6,2.159,4.0194,3.6722,1.7094,10.5376,16.524,30.78,18.132,56.5,90,105,36,2,4,2.5,4,12,16,7,0.5477,1.1396,1.6872,0.83635,6.5025,7.752,6.5025,16.83,36,42,36,18,1,1,3,1,2,4,3,0.5929,0.5775,0.5929,0.8547,3.3489,30.5244,40.9188,53.436,676,1014,1352,1352,8,12,84,120,192,1.5625,5.7,7.6,9.55,273.573,577.8318,1012.9018,1182.7076,1618,3816,5540,6678,45,92,160,184,252,612,844,1064,17.8621,45.4648,70.242,87.8196,1.38,3.46,2.325,3,16,13.5,-2,0,1.5,-0.06,0.68,0.73,-0.49,0,1.05,-1,0,15,-1,-3,0,0.02,0,1.2,-5.7,-7.72,-7.24,117,156,260,22,28,40,2.94,3.92,7.36,2,1
39.3586,74.6275,90.6875,63.316,139,244,257,55,6,11,14,11,25,55,62,25,2.1294,4.5827,5.2894,2.6603,21.5136,30.272,9.68,0,66,32,2,0,3,4,2,0,6,8,2,0,0.8067,1.0804,0.2738,0,11.8336,16.34,16.34,7.568,64,56,56,8,2,2,1,4,8,8,2,0.5329,0.8322,0.8322,0.2701,11.8336,15.136,0,0,64,16,0,0,2,0,0,4,4,0,0,0.5329,0.5402,0,0,2.7556,34.2624,44.986,15.77,576,1152,528,336,12,4,108,96,48,1.6129,5.5626,6.6548,2.8956,167.5272,338.8678,665.075,1090.412,1118,2920,3498,2542,25,50,90,150,140,390,610,630,9.0985,24.6122,40.9706,49.3638,2.13,2.13,1.24,9,9,7,0,0,1,0.32,0.32,0.36,2.48,0,0,14,0,0,2,0,0,0.72,0,0,-10.68,-7.18,-2.86,96,266,82,18,56,16,3.24,10,2.8,2,5
27.55135,41.106,41.0865,16.83,112,150,60,18,4,6,7,3,13,23,13,3,1.6424,2.5718,1.8361,0.8547,36.7666,64.668,82.173,33.66,124,204,120,36,6,10,14,6,24,44,26,6,2.159,4.0194,3.6722,1.7094,6.5025,8.262,3.25125,8.415,36,45,18,9,1,0.5,1.5,1,1.5,2,1.5,0.5929,0.5698,0.29645,0.42735,6.5025,7.752,6.5025,16.83,36,42,36,18,1,1,3,1,2,4,3,0.5929,0.5775,0.5929,0.8547,3.3489,27.999,34.1112,23.3325,676,936,1118,780,6,5,72,66,120,1.5625,5.775,5.6,4.8125,205.518,396.882,674.1624,690.285,1396,2988,3916,4320,33,64,112,100,176,388,422,520,13.4833,32.7712,47.348,52.668,-0.69,0,0.525,-1.5,0,7.5,-0.5,-1.5,0,0.03,0,0.6,-0.49,0,1.05,-1,0,15,-1,-3,0,0.02,0,1.2,-4.32,-7.66,-3.6,120,113,100,24,25,10,2.88,3.02,2.4,3,6
36.7666,64.668,82.173,33.66,124,204,120,36,6,10,14,6,24,44,26,6,2.159,4.0194,3.6722,1.7094,21.5136,30.272,9.68,0,66,32,2,0,3,4,2,0,6,8,2,0,0.8067,1.0804,0.2738,0,6.5025,7.752,6.5025,16.83,36,42,36,18,1,1,3,1,2,4,3,0.5929,0.5775,0.5929,0.8547,11.8336,15.136,0,0,64,16,0,0,2,0,0,4,4,0,0,0.5329,0.5402,0,0,3.3489,34.5138,43.3344,9.333,676,1144,572,312,10,2,96,72,48,1.5625,5.575,5.575,1.925,162.9365,319.4516,585.095,827.0996,1188,2824,3000,2336,25,48,86,116,134,336,432,440,9.1073,23.5104,36.1638,40.4204,-0.49,0,1.05,-1,0,15,-1,-3,0,0.02,0,1.2,2.48,0,0,14,0,0,2,0,0,0.72,0,0,-7.88,-5.38,-1.44,112,238,40,20,48,4,3.04,8.04,0.96,2,1
27.55135,41.106,41.0865,16.83,112,150,60,18,4,6,7,3,13,23,13,3,1.6424,2.5718,1.8361,0.8547,57.2036,118.983,171.695,126.632,212,456,512,110,9,18,26,22,44,102,122,50,3.4521,8.085,10.305,5.3206,6.5025,8.262,3.25125,8.415,36,45,18,9,1,0.5,1.5,1,1.5,2,1.5,0.5929,0.5698,0.29645,0.42735,11.8336,17.544,32.68,15.136,64,96,112,16,2,4,2,4,12,16,4,0.5329,1.1242,1.6644,0.5402,2.4025,29.233,41.664,62.8525,625,1100,1575,1550,10,17,96,162,216,1.9321,6.1994,10.6196,13.7471,286.3196,616.61,1147.6412,1506.4066,1697,4324,6926,8172,45,96,168,228,264,700,1122,1368,19.0253,49.8824,82.7056,107.362,-0.69,0,0.525,-1.5,0,7.5,-0.5,-1.5,0,0.03,0,0.6,1.78,4.26,2.48,4,18,14,-2,0,2,-0.08,0.64,0.72,-9.56,-11.38,-14.2,106,187,363,20,33,66,3.88,6.26,13.74,2,2
37.76985,68.2635,85.8475,63.316,156,276,256,55,5.5,10,13,11,23,52,61,25,2.28895,4.6046,5.1525,2.6603,57.2036,118.983,171.695,126.632,212,456,512,110,9,18,26,22,44,102,122,50,3.4521,8.085,10.305,5.3206,9.16805,13.158,16.34,7.568,50,72,56,8,1.5,2,1,2.5,6.5,8,2,0.5629,0.84315,0.8322,0.2701,11.8336,17.544,32.68,15.136,64,96,112,16,2,4,2,4,12,16,4,0.5329,1.1242,1.6644,0.5402,3.3489,36.1425,52.9602,86.925,676,1196,1768,1820,11,20,102,186,240,1.5625,5.525,10.5375,14.25,307.703,684.744,1288.7874,1757.156,1836,4768,7856,9390,48,104,182,260,286,778,1302,1620,19.9488,52.5992,88.879,117.258,0.445,2.13,1.24,1,9,7,-1,0,1,-0.02,0.32,0.36,1.78,4.26,2.48,4,18,14,-2,0,2,-0.08,0.64,0.72,-8.77,-8.81,-10.9,110,218,450,19,35,80,3.08,5.32,13.6,3,6
51.36035,101.898,140.8565,115.203,179,360,350,198,8.5,16,23,20,39,85,89,59,3.18525,6.9608,8.1969,5.9998,36.7666,64.668,82.173,33.66,124,204,120,36,6,10,14,6,24,44,26,6,2.159,4.0194,3.6722,1.7094,7.87205,11.628,17.69125,18.979,42.5,63,67,37,1.5,2.5,3,2.5,7,10,6.5,0.5777,0.86625,1.15145,0.9936,6.5025,7.752,6.5025,16.83,36,42,36,18,1,1,3,1,2,4,3,0.5929,0.5775,0.5929,0.8547,2.7556,26.2114,33.698,36.935,576,888,1128,1056,7,9,78,96,168,1.6129,5.842,6.7183,7.7851,252.5427,514.8908,885.371,971.462,1430,3312,4576,5542,42,84,146,152,230,534,670,858,16.6194,41.6832,62.1522,74.9904,0.245,1.33,1.61,0.5,7,14,-1.5,-1.5,0.5,-0.01,0.36,0.97,-0.49,0,1.05,-1,0,15,-1,-3,0,0.02,0,1.2,-5.83,-8.68,-7.31,107,121,172,23,26,26,3.02,3.6,5.3,3,4
19.92485,23.908,4.84,0,83,64,1,0,2.5,3,1,0,4,5,1,0,0.96625,1.1023,0.1369,0,65.9541,139.128,199.54,196.746,234,516,580,360,11,22,32,34,54,126,152,112,4.2115,9.9022,12.7216,10.2902,9.16805,11.954,0,0,50,32,0,0,1.5,0,0,2.5,2.5,0,0,0.5629,0.55115,0,0,9.2416,15.504,28.88,21.128,49,84,98,56,2,4,3,4,12,16,10,0.5625,1.155,1.71,1.1325,3.5344,34.122,53.0912,71.44,729,1134,1566,1512,11,16,102,162,192,1.5876,5.67,9.6138,11.4912,307.2005,672.572,1188.1424,1783.128,1831,4460,6922,8536,50,106,182,278,288,772,1238,1630,20.3661,53.1534,87.262,121.3686,0.795,0,0,6,0,0,1,0,0,0.38,0,0,0.98,2.66,2.17,2,14,13,-2,0,1,-0.04,0.72,0.74,-6.87,-7.56,-7.92,120,239,376,19,39,64,3.06,6.23,11.04,3,5
36.7666,64.668,82.173,33.66,124,204,120,36,6,10,14,6,24,44,26,6,2.159,4.0194,3.6722,1.7094,65.9541,139.128,199.54,196.746,234,516,580,360,11,22,32,34,54,126,152,112,4.2115,9.9022,12.7216,10.2902,6.5025,7.752,6.5025,16.83,36,42,36,18,1,1,3,1,2,4,3,0.5929,0.5775,0.5929,0.8547,9.2416,15.504,28.88,21.128,49,84,98,56,2,4,3,4,12,16,10,0.5625,1.155,1.71,1.1325,2.4025,26.753,41.044,66.805,625,1000,1550,1700,10,18,96,168,240,1.9321,6.3106,10.6474,14.8174,339.7521,739.354,1292.5302,1746.9636,1809,4472,6992,9032,57,120,206,284,326,840,1288,1728,23.0961,60.2688,96.7014,132.2172,-0.49,0,1.05,-1,0,15,-1,-3,0,0.02,0,1.2,0.98,2.66,2.17,2,14,13,-2,0,1,-0.04,0.72,0.74,-7.96,-10.98,-15.2,110,188,382,20,32,68,3.8,6.24,14.36,3,5
19.92485,23.908,4.84,0,83,64,1,0,2.5,3,1,0,4,5,1,0,0.96625,1.1023,0.1369,0,36.7666,64.668,82.173,33.66,124,204,120,36,6,10,14,6,24,44,26,6,2.159,4.0194,3.6722,1.7094,9.16805,11.954,0,0,50,32,0,0,1.5,0,0,2.5,2.5,0,0,0.5629,0.55115,0,0,6.5025,7.752,6.5025,16.83,36,42,36,18,1,1,3,1,2,4,3,0.5929,0.5775,0.5929,0.8547,2.4025,25.0945,31,15.81,625,950,950,600,7,4,78,66,96,1.9321,6.3662,6.2133,4.2812,189.3186,356.677,618.142,704.028,1287,2844,3582,3768,30,58,102,102,160,364,410,478,12.5006,31.0146,44.8682,49.5206,0.795,0,0,6,0,0,1,0,0,0.38,0,0,-0.49,0,1.05,-1,0,15,-1,-3,0,0.02,0,1.2,-6.89,-9.15,-4,112,137,76,23,31,8,3.76,5.26,2.48,2,2
51.36035,101.898,140.8565,115.203,179,360,350,198,8.5,16,23,20,39,85,89,59,3.18525,6.9608,8.1969,5.9998,65.9541,139.128,199.54,196.746,234,516,580,360,11,22,32,34,54,126,152,112,4.2115,9.9022,12.7216,10.2902,7.87205,11.628,17.69125,18.979,42.5,63,67,37,1.5,2.5,3,2.5,7,10,6.5,0.5777,0.86625,1.15145,0.9936,9.2416,15.504,28.88,21.128,49,84,98,56,2,4,3,4,12,16,10,0.5625,1.155,1.71,1.1325,3.3489,32.4825,52.2282,91.5915,676,1066,1742,1976,11,21,102,192,264,1.5625,5.65,10.5625,15.2125,369.886,825.273,1446.6814,2043.199,1970,4916,7904,10358,62,132,226,328,358,942,1498,2050,24.779,64.8304,105.4302,147.2684,0.245,1.33,1.61,0.5,7,14,-1.5,-1.5,0.5,-0.01,0.36,0.97,0.98,2.66,2.17,2,14,13,-2,0,1,-0.04,0.72,0.74,-6.77,-8.41,-11.62,115,219,470,19,34,82,2.98,5.3,14.08,2,5
27.55135,41.106,41.0865,16.83,112,150,60,18,4,6,7,3,13,23,13,3,1.6424,2.5718,1.8361,0.8547,18.3361,17.544,0,0,100,96,0,0,2,2,0,0,2,2,0,0,1.1258,1.1242,0,0,6.5025,8.262,3.25125,8.415,36,45,18,9,1,0.5,1.5,1,1.5,2,1.5,0.5929,0.5698,0.29645,0.42735,6.5025,8.772,0,0,36,48,0,0,1,0,0,1,1,0,0,0.5929,0.5621,0,0,3.5344,28.764,38.0512,4.794,729,972,1269,162,6,1,72,42,24,1.5876,5.8212,5.544,0.9702,131.9815,209.916,353.3504,559.368,1353,2628,3738,3180,17,32,56,68,88,212,238,200,9.3756,21.2828,32.5472,37.5298,-0.69,0,0.525,-1.5,0,7.5,-0.5,-1.5,0,0.03,0,0.6,-0.89,0,0,-2,0,0,0,0,0,0.04,0,0,-4.02,-8.96,-0.67,126,115,21,24,29,2,2.94,3.16,0.49,2,2
61.57885,129.0555,185.6175,161.689,223,486,546,235,10,20,29,28,49,114,137,81,3.8318,8.9936,11.5133,7.8054,36.7666,64.668,82.173,33.66,124,204,120,36,6,10,14,6,24,44,26,6,2.159,4.0194,3.6722,1.7094,10.5376,16.524,30.78,18.132,56.5,90,105,36,2,4,2.5,4,12,16,7,0.5477,1.1396,1.6872,0.83635,6.5025,7.752,6.5025,16.83,36,42,36,18,1,1,3,1,2,4,3,0.5929,0.5775,0.5929,0.8547,3.3489,30.5244,40.9188,53.436,676,1014,1352,1352,8,12,84,120,192,1.5625,5.7,7.6,9.55,273.573,577.8318,1012.9018,1182.7076,1618,3816,5540,6678,45,92,160,184,252,612,844,1064,17.8621,45.4648,70.242,87.8196,1.38,3.46,2.325,3,16,13.5,-2,0,1.5,-0.06,0.68,0.73,-0.49,0,1.05,-1,0,15,-1,-3,0,0.02,0,1.2,-5.7,-7.72,-7.24,117,156,260,22,28,40,2.94,3.92,7.36,2,5
29.1401,47.47,45.9265,16.83,95,118,61,18,4.5,7,8,3,15,26,14,3,1.48285,2.5499,1.973,0.8547,65.9541,139.128,199.54,196.746,234,516,580,360,11,22,32,34,54,126,152,112,4.2115,9.9022,12.7216,10.2902,9.16805,11.444,3.25125,8.415,50,29,18,9,1.5,0.5,1.5,2.5,3,2,1.5,0.5629,0.55885,0.29645,0.42735,9.2416,15.504,28.88,21.128,49,84,98,56,2,4,3,4,12,16,10,0.5625,1.155,1.71,1.1325,2.7556,30.129,46.2144,67.313,576,1008,1368,1488,11,17,102,168,216,1.6129,5.715,9.7155,12.5603,324.8522,711.71,1256.5618,1796.054,1702,4316,6646,8452,54,114,196,286,310,816,1284,1720,21.4246,56.1386,91.1376,125.3654,0.995,0,0.525,6.5,0,7.5,0.5,-1.5,0,0.37,0,0.6,0.98,2.66,2.17,2,14,13,-2,0,1,-0.04,0.72,0.74,-8.19,-9.58,-12.33,102,207,346,19,38,66,3.12,6.32,11.7,3,4
19.92485,23.908,4.84,0,83,64,1,0,2.5,3,1,0,4,5,1,0,0.96625,1.1023,0.1369,0,21.5136,30.272,9.68,0,66,32,2,0,3,4,2,0,6,8,2,0,0.8067,1.0804,0.2738,0,9.16805,11.954,0,0,50,32,0,0,1.5,0,0,2.5,2.5,0,0,0.5629,0.55115,0,0,11.8336,15.136,0,0,64,16,0,0,2,0,0,4,4,0,0,0.5329,0.5402,0,0,2.4025,30.6125,39.432,0,625,1150,450,0,11,0,102,66,0,1.9321,6.1438,6.1577,0,128.3066,230.129,451.656,835.976,1055,2556,2670,1400,18,34,62,110,96,268,382,310,7.0914,18.8138,29.9634,32.635,0.795,0,0,6,0,0,1,0,0,0.38,0,0,2.48,0,0,14,0,0,2,0,0,0.72,0,0,-10.45,-8.39,0,104,257,0,19,55,0,3.92,10.86,0,3,1
43.73385,84.7,104.61,98.373,150,274,291,180,7,13,17,17,30,67,77,56,2.5091,5.4913,6.4977,5.1451,36.7666,64.668,82.173,33.66,124,204,120,36,6,10,14,6,24,44,26,6,2.159,4.0194,3.6722,1.7094,10.5376,15.32,14.44,10.564,56.5,50,49,28,2,2,1.5,4,8,8,5,0.5477,0.8476,0.855,0.56625,6.5025,7.752,6.5025,16.83,36,42,36,18,1,1,3,1,2,4,3,0.5929,0.5775,0.5929,0.8547,3.3489,30.5244,39.6378,36.051,676,1014,1092,988,8,8,84,96,144,1.5625,5.7,6.6,6.7,237.883,489.1208,848.3248,1002.7696,1472,3392,4510,5220,39,78,136,154,214,510,660,826,15.2167,38.4602,58.2108,70.671,1.73,1.33,1.085,8,7,6.5,0,0,0.5,0.34,0.36,0.37,-0.49,0,1.05,-1,0,15,-1,-3,0,0.02,0,1.2,-5.7,-7.02,-5.06,117,166,170,22,32,24,2.94,4.72,4.64,2,5
37.76985,68.2635,85.8475,63.316,156,276,256,55,5.5,10,13,11,23,52,61,25,2.28895,4.6046,5.1525,2.6603,36.7666,64.668,82.173,33.66,124,204,120,36,6,10,14,6,24,44,26,6,2.159,4.0194,3.6722,1.7094,9.16805,13.158,16.34,7.568,50,72,56,8,1.5,2,1,2.5,6.5,8,2,0.5629,0.84315,0.8322,0.2701,6.5025,7.752,6.5025,16.83,36,42,36,18,1,1,3,1,2,4,3,0.5929,0.5775,0.5929,0.8547,2.4025,25.0945,32.085,30.535,625,950,1200,950,7,8,78,90,144,1.9321,6.3662,7.3253,7.4504,225.0086,445.388,782.327,877.96,1433,3268,4592,5178,36,72,126,132,198,466,594,708,15.146,38.0192,57.1234,67.3396,0.445,2.13,1.24,1,9,7,-1,0,1,-0.02,0.32,0.36,-0.49,0,1.05,-1,0,15,-1,-3,0,0.02,0,1.2,-6.89,-9.85,-7.3,112,127,162,23,27,24,3.76,4.46,5.76,2,6
