name,mad,job_name,alpha,unique_num,metal,smi_num,eqlig,axlig1,axlig2,eq_con,ax_con1,ax_con2,ligcharge,oxstate,spinmult,flag_oct_loose,flag_conv,geo_use,ss_use,ss_label,ss_del,ss_target,ss_actual,flag_oct,flag_list,flag_init,flag_list_init,num_coord_metal,rmsd_max,oct_angle_devi_max,max_del_sig_angle,dist_del_eq,dist_del_all,devi_linear_avrg,devi_linear_max
co_2_eq_[PH2]-[PH]-[PH]-[PH2]_ax1_[PH2]-[PH]-[PH]-[PH2]_ax2_[PH2]-[PH]-[PH]-[PH2]_ahf_20_4,neutralBi,gen_0_slot_430_3_2_97_97_97_20_4,20,430,co,3_97_97_97,[PH2]-[PH]-[PH]-[PH2],[PH2]-[PH]-[PH]-[PH2],[PH2]-[PH]-[PH]-[PH2],-1,-1,-1,0,2,4,1,1,1,1,1,0.011549,3.75,3.7615489999999996,1,None,1,None,6,0.196396703,3.842854173,6.99876075,0.003246659,0.00782222,0,0
co_3_eq_[O+]-[PH2]_ax1_[O+]-[PH2]_ax2_[O+]-[PH2]_ahf_20_5,chargedMono,gen_0_slot_1079_3_3_174_174_174_20_5,20,1079,co,3_174_174_174,[O+]-[PH2],[O+]-[PH2],[O+]-[PH2],-1,-1,-1,6,3,5,0,0,1,0,1,0.01546,6.0,6.01546,0,num_coord_metal,1,None,0,-1,-1,-1,-1,-1,-1,-1
cr_2_eq_[NH2-]-[S]-[S]-[NH2-]_ax1_[NH2-]-[S]-[S]-[NH2-]_ax2_[NH2-]-[S]-[S]-[NH2-]_ahf_20_1,chargedBi,gen_0_slot_56_0_2_29_29_29_20_1,20,56,cr,0_29_29_29,[NH2-]-[S]-[S]-[NH2-],[NH2-]-[S]-[S]-[NH2-],[NH2-]-[S]-[S]-[NH2-],-1,-1,-1,-12,2,1,0,0,1,0,0,1.702778,0.0,1.702778,0,rmsd_max,1,None,6,lig_mismatch,8.311458004,12.8351666,0.134399308,0.259592444,0,0
undef,rs1,1222_mn_2_eq_16_ax1_9_ax2_16_2,20,1222,mn,mn_carbonyl_pyr_carbonyl,carbonyl,pyr,carbonyl,-1,-1,-1,0,2,2,1,1,1,1,1,0.017324000000000003,0.75,0.767324,1,None,1,None,6,0.011077145,2.05034399,2.877100936,0.00788422,0.065330489,0.441478959,0.769149919
cr_3_eq_[N]#[PH-]_ax1_[N]#[PH-]_ax2_[N]#[PH-]_ahf_20_4,chargedMono,gen_0_slot_393_0_3_165_165_165_20_4,20,393,cr,0_165_165_165,[N]#[PH-],[N]#[PH-],[N]#[PH-],-1,-1,-1,-6,3,4,1,1,1,1,1,0.05848099999999999,3.75,3.8084809999999996,1,None,1,None,6,0.035822114,3.144311362,4.47355899,0.047127405,0.104214675,0,0
mn_2_eq_[SH]-[S]-[S]-[SH]_ax1_[SH]-[S]-[S]-[SH]_ax2_[SH]-[S]-[S]-[SH]_ahf_20_6,neutralBi,gen_0_slot_602_1_2_135_135_135_20_6,20,602,mn,1_135_135_135,[SH]-[S]-[S]-[SH],[SH]-[S]-[S]-[SH],[SH]-[S]-[S]-[SH],-1,-1,-1,0,2,6,1,1,1,1,1,0.004949,8.75,8.754949,1,None,1,None,6,0.235602253,3.208354007,4.987232378,0.005933999,0.023140445,0,0
mn_2_eq_[PH]-[N]=[N]-[PH]_ax1_[PH]-[N]=[N]-[PH]_ax2_[PH]-[N]=[N]-[PH]_ahf_20_2,neutralBi,gen_0_slot_466_1_2_102_102_102_20_2,20,466,mn,1_102_102_102,[PH]-[N]=[N]-[PH],[PH]-[N]=[N]-[PH],[PH]-[N]=[N]-[PH],-1,-1,-1,0,2,2,1,1,1,1,0,3.533981,0.75,4.283981,1,None,1,None,6,0.295742406,11.64944375,19.94154906,0.050990917,0.296355201,0,0
mn_2_eq_[CH2]=[NH]_ax1_[CH2]=[NH]_ax2_[CH2]=[NH]_ahf_20_2,neutralMono,gen_0_slot_210_1_2_66_66_66_20_2,20,210,mn,1_66_66_66,[CH2]=[NH],[CH2]=[NH],[CH2]=[NH],-1,-1,-1,0,2,2,1,1,1,1,0,1.117859,0.75,1.867859,1,None,1,None,6,0.057441879,4.215200902,7.088886125,0.036912523,0.240452093,0,0
cr_2_eq_[P+]=[OH-]_ax1_[P+]=[OH-]_ax2_[P+]=[OH-]_ahf_20_1,neutralMono,gen_0_slot_736_0_2_250_250_250_20_1,20,736,cr,0_250_250_250,[P+]=[OH-],[P+]=[OH-],[P+]=[OH-],-1,-1,-1,0,2,1,0,1,1,0,1,0.0,0.0,0.0,0,num_coord_metal,1,None,4,-1,-1,-1,-1,-1,-1,-1
undef,rs1,1140_cr_2_eq_39_ax1_16_ax2_18_1,20,1140,cr,cr_furan_carbonyl_misc,furan,carbonyl,misc,-1,-1,-1,0,2,1,1,1,1,0,0,1.409548,0.0,1.409548,1,None,1,None,6,0.046162021,1.513756183,3.030474645,0.009675148,0.059420822,0.280453457,0.381958628
cr_3_eq_[PH]=[NH]_ax1_[PH]=[NH]_ax2_[PH]=[NH]_ahf_20_2,neutralMono,gen_0_slot_881_0_3_310_310_310_20_2,20,881,cr,0_310_310_310,[PH]=[NH],[PH]=[NH],[PH]=[NH],-1,-1,-1,0,3,2,1,1,1,1,0,2.22722,0.75,2.97722,1,None,1,None,6,0.032617188,3.415716971,5.579315181,0.046195231,0.10560145,0,0
mn_2_eq_[CH+]=[OH-]_ax1_[CH+]=[OH-]_ax2_[CH+]=[OH-]_ahf_20_2,neutralMono,gen_0_slot_130_1_2_36_36_36_20_2,20,130,mn,1_36_36_36,[CH+]=[OH-],[CH+]=[OH-],[CH+]=[OH-],-1,-1,-1,0,2,2,1,1,1,1,1,0.119924,0.75,0.869924,1,None,1,None,6,0.036715432,4.457846985,8.110725591,0.004552269,0.052587343,0,0
co_3_eq_[NH+]-[PH3-]_ax1_[NH+]-[PH3-]_ax2_[NH+]-[PH3-]_ahf_20_1,neutralMono,gen_0_slot_383_3_3_107_107_107_20_1,20,383,co,3_107_107_107,[NH+]-[PH3-],[NH+]-[PH3-],[NH+]-[PH3-],-1,-1,-1,0,3,1,1,1,1,0,1,0.0,0.0,0.0,1,None,1,None,6,0.084232788,1.88576688,2.621057608,0.003254083,0.007284839,0,0
mn_2_eq_[PH+]-[PH2]_ax1_[PH+]-[PH2]_ax2_[PH+]-[PH2]_ahf_20_2,chargedMono,gen_0_slot_1114_1_2_263_263_263_20_2,20,1114,mn,1_263_263_263,[PH+]-[PH2],[PH+]-[PH2],[PH+]-[PH2],-1,-1,-1,6,2,2,0,0,1,1,0,3.640743,0.75,4.390743,0,num_coord_metal,1,None,1,-1,-1,-1,-1,-1,-1,-1
cr_2_eq_bipy_ax1_phenisc_ax2_phenisc_ahf_20_5,distrun,gen_0_slot_14_0_2_12_4_4_20_5,20,14,cr,0_12_4_4,bipy,phenisc,phenisc,-1,-1,-1,0,2,5,0,1,1,1,1,0.014484,6.0,6.0144839999999995,0,oct_angle_devi_max,1,None,6,0.120447627,13.40639399,19.27363568,0.038363276,0.354181336,0.589017091,0.613021712
cr_2_eq_[PH]-[N]=[N]-[PH]_ax1_[PH]-[N]=[N]-[PH]_ax2_[PH]-[N]=[N]-[PH]_ahf_20_5,neutralBi,gen_0_slot_464_0_2_102_102_102_20_5,20,464,cr,0_102_102_102,[PH]-[N]=[N]-[PH],[PH]-[N]=[N]-[PH],[PH]-[N]=[N]-[PH],-1,-1,-1,0,2,5,0,1,1,1,1,0.220847,6.0,6.220847,0,num_coord_metal,1,None,4,-1,-1,-1,-1,-1,-1,-1
cr_2_eq_[PH+]-[OH]_ax1_[PH+]-[OH]_ax2_[PH+]-[OH]_ahf_20_5,chargedMono,gen_0_slot_1104_0_2_262_262_262_20_5,20,1104,cr,0_262_262_262,[PH+]-[OH],[PH+]-[OH],[PH+]-[OH],-1,-1,-1,6,2,5,0,0,1,0,1,0.8533950000000001,6.0,6.853395,0,num_coord_metal,1,None,0,-1,-1,-1,-1,-1,-1,-1
mn_2_eq_[PH2]-[OH]_ax1_[PH2]-[OH]_ax2_[PH2]-[OH]_ahf_20_2,neutralMono,gen_0_slot_850_1_2_300_300_300_20_2,20,850,mn,1_300_300_300,[PH2]-[OH],[PH2]-[OH],[PH2]-[OH],-1,-1,-1,0,2,2,1,1,1,1,1,0.023012,0.75,0.773012,1,None,1,None,6,0.052974799,3.877808171,5.954784662,0.024325851,0.054907415,0,0
undef,rs1,1132_cr_2_eq_39_ax1_9_ax2_16_1,20,1132,cr,cr_furan_pyr_carbonyl,furan,pyr,carbonyl,-1,-1,-1,0,2,1,1,1,1,0,0,1.492109,0.0,1.492109,1,None,1,None,6,0.05318714,2.353701868,5.053538729,0.046913413,0.105727674,0.47751281,0.47751281
undef,rs1,1317_fe_3_eq_3_ax1_9_ax2_39_6,20,1317,fe,fe_water_pyr_furan,water,pyr,furan,-1,-1,-1,0,3,6,0,1,1,1,1,0.015538999999999999,8.75,8.765539,0,num_coord_metal,1,None,5,-1,-1,-1,-1,-1,-1,-1
undef,rs1,1219_mn_3_eq_16_ax1_3_ax2_39_1,20,1219,mn,mn_carbonyl_water_furan,carbonyl,water,furan,-1,-1,-1,0,3,1,0,1,1,0,1,0.0,0.0,0.0,0,num_coord_metal,1,None,5,-1,-1,-1,-1,-1,-1,-1
fe_3_eq_[S]=[SH-]_ax1_[S]=[SH-]_ax2_[S]=[SH-]_ahf_20_6,chargedMono,gen_0_slot_965_2_3_403_403_403_20_6,20,965,fe,2_403_403_403,[S]=[SH-],[S]=[SH-],[S]=[SH-],-1,-1,-1,-6,3,6,0,0,1,0,1,0.023033,8.75,8.773033,0,num_coord_metal,1,None,4,-1,-1,-1,-1,-1,-1,-1
fe_3_eq_[S+]-[NH2]_ax1_[S+]-[NH2]_ax2_[S+]-[NH2]_ahf_20_6,chargedMono,gen_0_slot_1141_2_3_327_327_327_20_6,20,1141,fe,2_327_327_327,[S+]-[NH2],[S+]-[NH2],[S+]-[NH2],-1,-1,-1,6,3,6,0,0,1,0,1,0.018854,8.75,8.768854,0,num_coord_metal,1,None,0,-1,-1,-1,-1,-1,-1,-1
co_2_eq_[NH2-]=[PH]_ax1_[NH2-]=[PH]_ax2_[NH2-]=[PH]_ahf_20_2,chargedMono,gen_0_slot_278_3_2_133_133_133_20_2,20,278,co,3_133_133_133,[NH2-]=[PH],[NH2-]=[PH],[NH2-]=[PH],-1,-1,-1,-6,2,2,0,0,1,0,1,0.025345,0.75,0.775345,0,num_coord_metal,1,None,4,-1,-1,-1,-1,-1,-1,-1
fe_2_eq_[CH+]=[PH2-]_ax1_[CH+]=[PH2-]_ax2_[CH+]=[PH2-]_ahf_20_5,neutralMono,gen_0_slot_140_2_2_37_37_37_20_5,20,140,fe,2_37_37_37,[CH+]=[PH2-],[CH+]=[PH2-],[CH+]=[PH2-],-1,-1,-1,0,2,5,0,0,1,0,1,0.786263,6.0,6.786263000000001,0,num_coord_metal,1,None,5,-1,-1,-1,-1,-1,-1,-1
cr_3_eq_[O]-[CH+]-[CH+]-[O]_ax1_[O]-[CH+]-[CH+]-[O]_ax2_[O]-[CH+]-[CH+]-[O]_ahf_20_4,chargedBi,gen_0_slot_297_0_3_73_73_73_20_4,20,297,cr,0_73_73_73,[O]-[CH+]-[CH+]-[O],[O]-[CH+]-[CH+]-[O],[O]-[CH+]-[CH+]-[O],-1,-1,-1,12,3,4,0,0,1,0,1,0.961825,3.75,4.711825,0,num_coord_metal,1,None,0,-1,-1,-1,-1,-1,-1,-1
cr_2_eq_water_ax1_pisc_ax2_pisc_ahf_20_1,hetann,gen_0_slot_52_0_2_12_2_2_20_1,20,52,cr,0_12_2_2,water,pisc,pisc,-1,-1,-1,0,2,1,1,1,1,0,1,0.0,0.0,0.0,1,None,1,None,6,0.007918493,1.9732276,3.158934145,0.015162714,0.034228805,1.185956593,1.192788668
mn_3_eq_ethbipyridine_ax1_ox_ax2_ox_ahf_20_5,distrun,gen_0_slot_69_1_3_15_29_29_20_5,20,69,mn,1_15_29_29,ethbipyridine,ox,ox,-1,-1,-1,0,3,5,1,1,1,1,1,0.070516,6.0,6.0705160000000005,1,None,1,None,6,0.153061418,9.168415334,15.97024539,0.147191396,0.429830918,0,0
mn_2_eq_[SH]-[CH3]_ax1_[SH]-[CH3]_ax2_[SH]-[CH3]_ahf_20_2,neutralMono,gen_0_slot_1050_1_2_381_381_381_20_2,20,1050,mn,1_381_381_381,[SH]-[CH3],[SH]-[CH3],[SH]-[CH3],-1,-1,-1,0,2,2,1,1,1,1,1,0.179893,0.75,0.9298930000000001,1,None,1,None,6,0.015974218,3.123481465,6.173111938,0.005264744,0.03599188,0,0
co_3_eq_[O]-[CH+]-[CH+]-[O]_ax1_[O]-[CH+]-[CH+]-[O]_ax2_[O]-[CH+]-[CH+]-[O]_ahf_20_5,chargedBi,gen_0_slot_303_3_3_73_73_73_20_5,20,303,co,3_73_73_73,[O]-[CH+]-[CH+]-[O],[O]-[CH+]-[CH+]-[O],[O]-[CH+]-[CH+]-[O],-1,-1,-1,12,3,5,0,0,1,0,1,0.016475,6.0,6.016475,0,num_coord_metal,1,None,0,-1,-1,-1,-1,-1,-1,-1
co_2_eq_[CH3]-[OH]_ax1_[CH3]-[OH]_ax2_[CH3]-[OH]_ahf_20_2,neutralMono,gen_0_slot_262_3_2_75_75_75_20_2,20,262,co,3_75_75_75,[CH3]-[OH],[CH3]-[OH],[CH3]-[OH],-1,-1,-1,0,2,2,0,0,1,0,1,0.266482,0.75,1.0164819999999999,0,rmsd_max,1,None,6,lig_mismatch,2.334058497,3.678392355,0.139597361,0.480260499,0,0
fe_2_eq_[SH-]-[P]=[P]-[SH-]_ax1_[SH-]-[P]=[P]-[SH-]_ax2_[SH-]-[P]=[P]-[SH-]_ahf_20_1,chargedBi,gen_0_slot_244_2_2_125_125_125_20_1,20,244,fe,2_125_125_125,[SH-]-[P]=[P]-[SH-],[SH-]-[P]=[P]-[SH-],[SH-]-[P]=[P]-[SH-],-1,-1,-1,-12,2,1,0,0,1,0,0,4.02335,0.0,4.02335,0,num_coord_metal,1,None,3,-1,-1,-1,-1,-1,-1,-1
co_2_eq_[SH]-[SH2-]_ax1_[SH]-[SH2-]_ax2_[SH]-[SH2-]_ahf_20_4,chargedMono,gen_0_slot_926_3_2_392_392_392_20_4,20,926,co,3_392_392_392,[SH]-[SH2-],[SH]-[SH2-],[SH]-[SH2-],-1,-1,-1,-6,2,4,0,0,1,0,1,0.008916,3.75,3.758916,0,rmsd_max,1,None,6,lig_mismatch,0.994392481,1.553303407,0.015811215,0.054877265,0,0
co_3_eq_bipy_ax1_acac_ax2_acac_ahf_20_1,distrun,gen_0_slot_125_3_3_12_28_28_20_1,20,125,co,3_12_28_28,bipy,acac,acac,-1,-1,-1,0,3,1,1,1,1,0,1,0.0,0.0,0.0,1,None,1,None,6,0.067083405,4.826241019,7.500315869,0.038076894,0.106590364,0,0
cr_3_eq_[PH2]-[NH3-]_ax1_[PH2]-[NH3-]_ax2_[PH2]-[NH3-]_ahf_20_2,chargedMono,gen_0_slot_673_0_3_296_296_296_20_2,20,673,cr,0_296_296_296,[PH2]-[NH3-],[PH2]-[NH3-],[PH2]-[NH3-],-1,-1,-1,-6,3,2,0,0,1,0,0,1.762218,0.75,2.512218,0,rmsd_max,1,None,6,lig_mismatch,3.611596448,6.564421738,0.211585514,0.47066159,0,0
cr_2_eq_aceticacidbipyridine_ax1_misc_ax2_misc_ahf_20_1,distrun,gen_0_slot_142_0_2_14_1_1_20_1,20,142,cr,0_14_1_1,aceticacidbipyridine,misc,misc,-1,-1,-1,0,2,1,0,1,1,0,1,0.0,0.0,0.0,0,oct_angle_devi_max,1,None,6,0.135455334,15.02591061,20.06285217,0.049594598,0.088010183,0.969217112,1.139320242
cr_2_eq_porphyrin_ax1_ammonia_ax2_ammonia_ahf_20_1,hetann,gen_0_slot_66_0_2_11_7_7_20_1,20,66,cr,0_11_7_7,porphyrin,ammonia,ammonia,-1,-1,-1,0,2,1,1,1,1,0,1,0.0,0.0,0.0,1,None,1,None,6,0.047513743,2.062048581,2.769243835,0.000218914,0.108733653,0,0
undef,rs1,1396_fe_2_eq_18_ax1_3_ax2_18_5,20,1396,fe,fe_misc_water_misc,misc,water,misc,-1,-1,-1,0,2,5,1,1,1,1,1,0.012262,6.0,6.012262000000001,1,None,1,None,6,0.04735553,1.933003722,4.78391643,0.023902475,0.054579542,1.873101249,3.706834825
undef,rs1,1216_mn_2_eq_16_ax1_3_ax2_18_6,20,1216,mn,mn_carbonyl_water_misc,carbonyl,water,misc,-1,-1,-1,0,2,6,1,1,1,1,1,0.002522,8.75,8.752522,1,None,1,None,6,0.046157108,2.232491073,5.424378805,0.009588625,0.294685673,1.856148753,4.003146216
cr_3_eq_[SH2-]-[OH]_ax1_[SH2-]-[OH]_ax2_[SH2-]-[OH]_ahf_20_4,chargedMono,gen_0_slot_865_0_3_374_374_374_20_4,20,865,cr,0_374_374_374,[SH2-]-[OH],[SH2-]-[OH],[SH2-]-[OH],-1,-1,-1,-6,3,4,0,0,1,0,0,1.1093950000000001,3.75,4.859395,0,num_coord_metal,1,None,5,-1,-1,-1,-1,-1,-1,-1
undef,rs1,1347_fe_3_eq_9_ax1_9_ax2_39_6,20,1347,fe,fe_pyr_pyr_furan,pyr,pyr,furan,-1,-1,-1,0,3,6,0,1,1,1,1,0.018553,8.75,8.768553,0,num_coord_metal,1,None,5,-1,-1,-1,-1,-1,-1,-1
co_2_eq_[N]-[O]-[O]-[N]_ax1_[N]-[O]-[O]-[N]_ax2_[N]-[O]-[O]-[N]_ahf_20_2,neutralBi,gen_0_slot_270_3_2_47_47_47_20_2,20,270,co,3_47_47_47,[N]-[O]-[O]-[N],[N]-[O]-[O]-[N],[N]-[O]-[O]-[N],-1,-1,-1,0,2,2,0,0,1,0,0,1.95366,0.75,2.7036599999999997,0,num_coord_metal,1,None,4,-1,-1,-1,-1,-1,-1,-1
cr_3_eq_[O]-[O]-[O]-[O]_ax1_[O]-[O]-[O]-[O]_ax2_[O]-[O]-[O]-[O]_ahf_20_2,neutralBi,gen_0_slot_369_0_3_79_79_79_20_2,20,369,cr,0_79_79_79,[O]-[O]-[O]-[O],[O]-[O]-[O]-[O],[O]-[O]-[O]-[O],-1,-1,-1,0,3,2,0,0,1,1,0,6.488541000000001,0.75,7.238541000000001,0,num_coord_metal,1,None,4,-1,-1,-1,-1,-1,-1,-1
mn_3_eq_[SH]-[CH3]_ax1_[SH]-[CH3]_ax2_[SH]-[CH3]_ahf_20_1,neutralMono,gen_0_slot_1051_1_3_381_381_381_20_1,20,1051,mn,1_381_381_381,[SH]-[CH3],[SH]-[CH3],[SH]-[CH3],-1,-1,-1,0,3,1,1,1,1,0,1,0.0,0.0,0.0,1,None,1,None,6,0.019146604,3.402733053,5.193703208,0.032535956,0.068755629,0,0
mn_3_eq_pisc_ax1_isothiocyanate_ax2_isothiocyanate_ahf_20_1,hetann,gen_0_slot_33_1_3_2_6_6_20_1,20,33,mn,1_2_6_6,pisc,isothiocyanate,isothiocyanate,-1,-1,-1,0,3,1,1,1,1,0,1,0.0,0.0,0.0,1,None,1,None,6,0.080317309,1.856146647,3.651286033,0.006099585,0.103430536,1.032784493,1.790560197
mn_2_eq_[S+]-[SH]_ax1_[S+]-[SH]_ax2_[S+]-[SH]_ahf_20_2,chargedMono,gen_0_slot_1162_1_2_334_334_334_20_2,20,1162,mn,1_334_334_334,[S+]-[SH],[S+]-[SH],[S+]-[SH],-1,-1,-1,6,2,2,0,0,1,1,0,4.67709,0.75,5.42709,0,num_coord_metal,1,None,0,-1,-1,-1,-1,-1,-1,-1
cr_2_eq_[SH]-[O]-[O]-[SH]_ax1_[SH]-[O]-[O]-[SH]_ax2_[SH]-[O]-[O]-[SH]_ahf_20_5,neutralBi,gen_0_slot_584_0_2_133_133_133_20_5,20,584,cr,0_133_133_133,[SH]-[O]-[O]-[SH],[SH]-[O]-[O]-[SH],[SH]-[O]-[O]-[SH],-1,-1,-1,0,2,5,0,1,1,1,1,0.062716,6.0,6.062716,0,num_coord_metal,1,None,4,-1,-1,-1,-1,-1,-1,-1
mn_2_eq_[NH2]-[PH3-]_ax1_[NH2]-[PH3-]_ax2_[NH2]-[PH3-]_ahf_20_2,chargedMono,gen_0_slot_314_1_2_145_145_145_20_2,20,314,mn,1_145_145_145,[NH2]-[PH3-],[NH2]-[PH3-],[NH2]-[PH3-],-1,-1,-1,-6,2,2,0,0,1,0,0,1.0278260000000001,0.75,1.777826,0,rmsd_max,1,None,6,lig_mismatch,2.288140802,3.309907737,0.026538211,0.053706167,0,0
co_2_eq_[NH2]-[PH]-[PH]-[NH2]_ax1_[NH2]-[PH]-[PH]-[NH2]_ax2_[NH2]-[PH]-[PH]-[NH2]_ahf_20_4,neutralBi,gen_0_slot_158_3_2_33_33_33_20_4,20,158,co,3_33_33_33,[NH2]-[PH]-[PH]-[NH2],[NH2]-[PH]-[PH]-[NH2],[NH2]-[PH]-[PH]-[NH2],-1,-1,-1,0,2,4,0,1,1,1,1,0.004365,3.75,3.754365,0,rmsd_max,1,None,6,0.757057507,2.991404954,4.505363549,0.042624334,0.086175865,0,0
cr_2_eq_[SH2-]-[SH]_ax1_[SH2-]-[SH]_ax2_[SH2-]-[SH]_ahf_20_1,chargedMono,gen_0_slot_880_0_2_380_380_380_20_1,20,880,cr,0_380_380_380,[SH2-]-[SH],[SH2-]-[SH],[SH2-]-[SH],-1,-1,-1,-6,2,1,0,0,1,0,1,0.0,0.0,0.0,0,num_coord_metal,1,None,4,-1,-1,-1,-1,-1,-1,-1
cr_3_eq_[O]=[CH2]_ax1_[O]=[CH2]_ax2_[O]=[CH2]_ahf_20_4,neutralMono,gen_0_slot_681_0_3_238_238_238_20_4,20,681,cr,0_238_238_238,[O]=[CH2],[O]=[CH2],[O]=[CH2],-1,-1,-1,0,3,4,1,1,1,1,1,0.030535000000000003,3.75,3.780535,1,None,1,None,6,0.009295457,1.147588848,1.939343964,0.0058909,0.012290096,0,0
undef,rs1,1350_fe_2_eq_9_ax1_16_ax2_18_1,20,1350,fe,fe_pyr_carbonyl_misc,pyr,carbonyl,misc,-1,-1,-1,0,2,1,1,1,1,0,1,0.0,0.0,0.0,1,None,1,None,6,0.04659252,0.528547024,0.776533087,0.004603397,0.218774494,0.674735784,1.110055922
fe_3_eq_[S+]-[NH2]_ax1_[S+]-[NH2]_ax2_[S+]-[NH2]_ahf_20_2,chargedMono,gen_0_slot_1141_2_3_327_327_327_20_2,20,1141,fe,2_327_327_327,[S+]-[NH2],[S+]-[NH2],[S+]-[NH2],-1,-1,-1,6,3,2,0,0,1,1,0,2.571422,0.75,3.321422,0,num_coord_metal,1,None,0,-1,-1,-1,-1,-1,-1,-1
fe_3_eq_[S+]-[CH4-]_ax1_[S+]-[CH4-]_ax2_[S+]-[CH4-]_ahf_20_6,neutralMono,gen_0_slot_941_2_3_326_326_326_20_6,20,941,fe,2_326_326_326,[S+]-[CH4-],[S+]-[CH4-],[S+]-[CH4-],-1,-1,-1,0,3,6,0,0,1,0,0,1.443386,8.75,10.193386,0,max_del_sig_angle; rmsd_max; oct_angle_devi_max,1,None,6,lig_mismatch,18.3444614,45.3925243,0.075274547,0.134079575,0,0
co_2_eq_[CH+]=[CH3-]_ax1_[CH+]=[CH3-]_ax2_[CH+]=[CH3-]_ahf_20_2,neutralMono,gen_0_slot_118_3_2_34_34_34_20_2,20,118,co,3_34_34_34,[CH+]=[CH3-],[CH+]=[CH3-],[CH+]=[CH3-],-1,-1,-1,0,2,2,0,1,1,1,1,0.099477,0.75,0.849477,0,max_del_sig_angle; rmsd_max; oct_angle_devi_max,1,None,6,lig_mismatch,28.38357686,65.91729174,0.175944542,0.68746067,0,0
co_2_eq_[OH-]-[N]=[N]-[OH-]_ax1_[OH-]-[N]=[N]-[OH-]_ax2_[OH-]-[N]=[N]-[OH-]_ahf_20_2,chargedBi,gen_0_slot_94_3_2_58_58_58_20_2,20,94,co,3_58_58_58,[OH-]-[N]=[N]-[OH-],[OH-]-[N]=[N]-[OH-],[OH-]-[N]=[N]-[OH-],-1,-1,-1,-12,2,2,0,0,1,0,0,1.031082,0.75,1.781082,0,rmsd_max,1,None,6,1.053360029,6.007714865,10.37855482,0.009193786,0.024370333,0,0
fe_3_eq_[CH2+]-[NH3-]_ax1_[CH2+]-[NH3-]_ax2_[CH2+]-[NH3-]_ahf_20_6,neutralMono,gen_0_slot_165_2_3_46_46_46_20_6,20,165,fe,2_46_46_46,[CH2+]-[NH3-],[CH2+]-[NH3-],[CH2+]-[NH3-],-1,-1,-1,0,3,6,1,1,1,1,1,0.006996,8.75,8.756996000000001,1,None,1,None,6,0.041340455,4.48599544,8.330145894,0.008538424,0.017732547,0,0
undef,rs1,1128_cr_2_eq_39_ax1_3_ax2_39_5,20,1128,cr,cr_furan_water_furan,furan,water,furan,-1,-1,-1,0,2,5,1,1,1,1,1,0.0060079999999999995,6.0,6.0060080000000005,1,None,1,None,6,0.045102636,2.535659192,5.659526819,0.039588088,0.315916146,0,0
undef,rs1,1416_fe_2_eq_18_ax1_18_ax2_39_1,20,1416,fe,fe_misc_misc_furan,misc,misc,furan,-1,-1,-1,0,2,1,1,1,1,0,1,0.0,0.0,0.0,1,None,1,None,6,0.047188743,0.88751465,1.90830072,0.000147167,0.280295753,0.248323163,0.344066324
cr_2_eq_[S-]#[C+]_ax1_[S-]#[C+]_ax2_[S-]#[C+]_ahf_20_5,neutralMono,gen_0_slot_976_0_2_336_336_336_20_5,20,976,cr,0_336_336_336,[S-]#[C+],[S-]#[C+],[S-]#[C+],-1,-1,-1,0,2,5,0,0,1,0,1,0.060121,6.0,6.060121,0,num_coord_metal,1,None,5,-1,-1,-1,-1,-1,-1,-1
mn_3_eq_[C]#[CH-]_ax1_[C]#[CH-]_ax2_[C]#[CH-]_ahf_20_5,chargedMono,gen_0_slot_195_1_3_87_87_87_20_5,20,195,mn,1_87_87_87,[C]#[CH-],[C]#[CH-],[C]#[CH-],-1,-1,-1,-6,3,5,1,1,1,1,1,0.07707,6.0,6.07707,1,None,1,None,6,0.010475216,0.234466353,0.302090687,3.09E-05,0.000124995,0.952728793,0.956916853
mn_2_eq_[NH2-]=[CH+]_ax1_[NH2-]=[CH+]_ax2_[NH2-]=[CH+]_ahf_20_2,neutralMono,gen_0_slot_402_1_2_123_123_123_20_2,20,402,mn,1_123_123_123,[NH2-]=[CH+],[NH2-]=[CH+],[NH2-]=[CH+],-1,-1,-1,0,2,2,0,0,1,1,0,3.303064,0.75,4.053064,0,num_coord_metal,1,None,2,-1,-1,-1,-1,-1,-1,-1
fe_2_eq_[PH]-[O]-[O]-[PH]_ax1_[PH]-[O]-[O]-[PH]_ax2_[PH]-[O]-[O]-[PH]_ahf_20_1,neutralBi,gen_0_slot_476_2_2_103_103_103_20_1,20,476,fe,2_103_103_103,[PH]-[O]-[O]-[PH],[PH]-[O]-[O]-[PH],[PH]-[O]-[O]-[PH],-1,-1,-1,0,2,1,0,1,1,0,1,0.0,0.0,0.0,0,max_del_sig_angle; rmsd_max; oct_angle_devi_max,1,None,6,lig_mismatch,17.52619875,28.02089539,0.295912936,0.779442131,0,0
co_3_eq_[N+]-[S]-[S]-[N+]_ax1_[N+]-[S]-[S]-[N+]_ax2_[N+]-[S]-[S]-[N+]_ahf_20_5,chargedBi,gen_0_slot_271_3_3_21_21_21_20_5,20,271,co,3_21_21_21,[N+]-[S]-[S]-[N+],[N+]-[S]-[S]-[N+],[N+]-[S]-[S]-[N+],-1,-1,-1,12,3,5,0,0,1,0,1,0.016380000000000002,6.0,6.016380000000001,0,num_coord_metal,1,None,0,-1,-1,-1,-1,-1,-1,-1
