ox_3,ox_2,H-L_1,H-L_0,num_d_electron_6,num_d_electron_7,num_d_electron_5,num_d_electron_4,num_d_electron_3,charge_lig,charge_ox,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,f-chi-0-ax,f-chi-1-ax,f-chi-2-ax,f-chi-3-ax,f-Z-0-ax,f-Z-1-ax,f-Z-2-ax,f-Z-3-ax,f-I-0-ax,f-I-1-ax,f-I-2-ax,f-I-3-ax,f-T-0-ax,f-T-1-ax,f-T-2-ax,f-T-3-ax,f-S-0-ax,f-S-1-ax,f-S-2-ax,f-S-3-ax,f-chi-0-eq,f-chi-1-eq,f-chi-2-eq,f-chi-3-eq,f-Z-0-eq,f-Z-1-eq,f-Z-2-eq,f-Z-3-eq,f-I-0-eq,f-I-1-eq,f-I-2-eq,f-I-3-eq,f-T-0-eq,f-T-1-eq,f-T-2-eq,f-T-3-eq,f-S-0-eq,f-S-1-eq,f-S-2-eq,f-S-3-eq,lc-chi-0-ax,lc-chi-1-ax,lc-chi-2-ax,lc-chi-3-ax,lc-Z-0-ax,lc-Z-1-ax,lc-Z-2-ax,lc-Z-3-ax,lc-I-0-ax,lc-I-1-ax,lc-I-2-ax,lc-I-3-ax,lc-T-0-ax,lc-T-1-ax,lc-T-2-ax,lc-T-3-ax,lc-S-0-ax,lc-S-1-ax,lc-S-2-ax,lc-S-3-ax,lc-chi-0-eq,lc-chi-1-eq,lc-chi-2-eq,lc-chi-3-eq,lc-Z-0-eq,lc-Z-1-eq,lc-Z-2-eq,lc-Z-3-eq,lc-I-0-eq,lc-I-1-eq,lc-I-2-eq,lc-I-3-eq,lc-T-0-eq,lc-T-1-eq,lc-T-2-eq,lc-T-3-eq,lc-S-0-eq,lc-S-1-eq,lc-S-2-eq,lc-S-3-eq,D_lc-chi-0-ax,D_lc-chi-1-ax,D_lc-chi-2-ax,D_lc-chi-3-ax,D_lc-Z-0-ax,D_lc-Z-1-ax,D_lc-Z-2-ax,D_lc-Z-3-ax,D_lc-I-0-ax,D_lc-I-1-ax,D_lc-I-2-ax,D_lc-I-3-ax,D_lc-T-0-ax,D_lc-T-1-ax,D_lc-T-2-ax,D_lc-T-3-ax,D_lc-S-0-ax,D_lc-S-1-ax,D_lc-S-2-ax,D_lc-S-3-ax,D_lc-chi-0-eq,D_lc-chi-1-eq,D_lc-chi-2-eq,D_lc-chi-3-eq,D_lc-Z-0-eq,D_lc-Z-1-eq,D_lc-Z-2-eq,D_lc-Z-3-eq,D_lc-I-0-eq,D_lc-I-1-eq,D_lc-I-2-eq,D_lc-I-3-eq,D_lc-T-0-eq,D_lc-T-1-eq,D_lc-T-2-eq,D_lc-T-3-eq,D_lc-S-0-eq,D_lc-S-1-eq,D_lc-S-2-eq,D_lc-S-3-eq,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all
0,1,0,1,0,0,1,0,0,-2,0,525.6312,1091.7994,2070.2004,2801.0609999999997,3615,8808,12798,14698,76,166,290,412,456,1218,1996,2588,35.7048,93.211,154.721,202.6372,98.2247,193.44299999999998,304.236,355.9002,386,768,1074,1074,15.0,30,48,54,78,186,240,222,6.0375,13.9678,19.9328,20.823,212.502,419.6662,692.5132,842.3242,1302,2920.0,3556.0,3430.0,30.0,62.0,96.0,124.0,158.0,390.0,540.0,594.0,13.8676,33.4222,48.4032,54.6412,11.8336,8.772,17.544,36.9456,64.0,48,96.0,168,1.0,1.0,2.0,4.0,1.0,3.0,6.0,8.0,0.5329,0.5621,1.1242,1.9272,9.2416,15.504000000000001,29.944000000000003,38.1216,49.0,84.0,133.0,147.0,1.0,2.0,4.0,5.0,4.0,12.0,20.0,20.0,0.5625,1.155,2.01,2.2725,0.0,0.89,1.78,3.02,0.0,2.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,-2.0,-4.0,-4.0,0.0,-0.04,-0.08,0.28,0.0,0.98,2.31,2.66,0.0,2.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-0.04,0.32,0.72,2.4025,29.511999999999997,39.525,53.165,625.0,1100.0,1500.0,1600.0,1.0,6.0,10.0,14.0,36.0,96.0,180.0,204.0,1.9321,6.1994,10.703,12.7602,0.0,-9.74,-10.0,-12.6,0.0,106.0,190.0,286.0,0.0,0.0,0.0,0.0,0.0,20.0,30.0,50.0,0.0,3.88,6.2,10.28
1,0,0,1,0,0,0,0,1,-6,-3,116.0218,203.77200000000002,262.2558,443.28,2226,5664,8946,6588,19,36,54,72,90,216,288,312,12.5509,29.0244,49.8444,53.3388,18.8777,26.6912,9.636000000000001,0.0,275,224,30,0,3.0,4,2,0,6,8,2,0,1.8230000000000002,2.145,0.7844,0.0,18.8777,26.6912,9.636000000000001,0.0,275,224.0,30.0,0.0,3.0,4.0,2.0,0.0,6.0,8.0,2.0,0.0,1.8230000000000002,2.145,0.7844,0.0,4.7961,6.6576,4.8180000000000005,0.0,225.0,105,15.0,0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.1236,0.795,0.3922,0.0,4.7961,6.6576,4.8180000000000005,0.0,225.0,105.0,15.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.1236,0.795,0.3922,0.0,0.0,-0.85,-0.01,0.0,0.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.31,0.69,0.0,0.0,-0.85,-0.01,0.0,0.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.31,0.69,0.0,2.7556,21.8124,30.2784,21.912,576.0,2160.0,1008.0,144.0,1.0,6.0,6.0,6.0,36.0,72.0,72.0,36.0,1.6129,8.0772,5.715,2.8194,0.0,-3.18,-8.28,-3.24,0.0,54.0,102.0,138.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,30.0,0.0,1.26,3.12,5.4
0,1,1,0,0,0,0,1,0,0,2,307.1097,678.029,1278.9478,1741.006,1736,4584,7584,9110,48,104,182,260,286,778,1302,1620,19.9992,52.776,89.2162,117.714,37.76985,68.2635,85.8475,63.316,156,276,256,55,5.5,10,13,11,23,52,61,25,2.28895,4.6046,5.1525,2.6603,57.2036,118.98299999999999,171.695,126.632,212,456.0,512.0,110.0,9.0,18.0,26.0,22.0,44.0,102.0,122.0,50.0,3.4521,8.085,10.305,5.3206,9.16805,13.158,16.34,7.568,50.0,72,56.0,8,1.0,1.5,2.0,1.0,2.5,6.5,8.0,2.0,0.5629,0.84315,0.8322,0.2701,11.8336,17.544,32.68,15.136,64.0,96.0,112.0,16.0,1.0,2.0,4.0,2.0,4.0,12.0,16.0,4.0,0.5329,1.1242,1.6644,0.5402,0.0,0.445,2.13,1.24,0.0,1.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,-0.02,0.32,0.36,0.0,1.78,4.26,2.48,0.0,4.0,18.0,14.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,2.0,0.0,-0.08,0.64,0.72,2.7556,32.785,48.0404,78.85,576.0,1104.0,1632.0,1680.0,1.0,6.0,11.0,20.0,36.0,102.0,186.0,240.0,1.6129,5.6134,10.7061,14.478,0.0,-9.79,-10.68,-14.3,0.0,98.0,196.0,410.0,0.0,0.0,0.0,0.0,0.0,19.0,35.0,80.0,0.0,3.2,5.54,14.0
1,0,1,0,0,0,0,0,1,0,3,126.2602,224.076,322.9518,508.944,1092,2316,3168,2808,19,36,54,72,90,216,288,312,9.3667,21.9948,32.6358,40.2888,20.5841,28.88,11.22,0.0,86,98,12,0,3.0,4,2,0,6,8,2,0,1.2923,1.71,0.5698,0.0,20.5841,28.88,11.22,0.0,86,98.0,12.0,0.0,3.0,4.0,2.0,0.0,6.0,8.0,2.0,0.0,1.2923,1.71,0.5698,0.0,6.5025,7.752000000000001,5.61,0.0,36.0,42,6.0,0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.5929,0.5775,0.2849,0.0,6.5025,7.752000000000001,5.61,0.0,36.0,42.0,6.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.5929,0.5775,0.2849,0.0,0.0,-0.49,0.35,0.0,0.0,-1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.02,0.4,0.0,0.0,-0.49,0.35,0.0,0.0,-1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.02,0.4,0.0,2.7556,25.398000000000003,30.2784,21.912,576.0,864.0,1008.0,144.0,1.0,6.0,6.0,6.0,36.0,72.0,72.0,36.0,1.6129,5.8674,5.715,2.8194,0.0,-5.34,-8.28,-3.24,0.0,108.0,102.0,138.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,30.0,0.0,3.0,3.12,5.4
1,0,1,0,0,0,0,0,1,0,3,99.5872,213.9066,407.3538,662.472,2148,4230,6948,4860,19,42,78,120,120,348,582,492,12.7333,31.6896,54.081,60.978,32.2772,54.3702,41.61,32.277,524,834,420,132,6.0,10,8,6,18,32,24,16,3.7068,6.6516,4.8336,2.7546,32.2772,54.3702,41.61,32.277,524,834.0,420.0,132.0,6.0,10.0,8.0,6.0,18.0,32.0,24.0,16.0,3.7068,6.6516,4.8336,2.7546,6.5025,11.1945,5.5845,6.5025,36.0,96,90.0,36,1.0,2.0,1.0,1.0,4.0,6.0,4.0,4.0,0.5929,1.1011,0.8162,0.5929,6.5025,11.1945,5.5845,6.5025,36.0,96.0,90.0,36.0,1.0,2.0,1.0,1.0,4.0,6.0,4.0,4.0,0.5929,1.1011,0.8162,0.5929,0.0,0.71,0.36,0.0,0.0,-4.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.11,-0.29,0.0,0.0,0.71,0.36,0.0,0.0,-4.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.11,-0.29,0.0,2.7556,25.398000000000003,43.7244,0.0,576.0,864.0,2304.0,0.0,1.0,6.0,12.0,0.0,36.0,108.0,108.0,0.0,1.6129,5.8674,10.8966,0.0,0.0,-5.34,-6.42,0.0,0.0,108.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,54.0,0.0,0.0,3.0,6.66,0.0
1,0,1,0,0,0,0,0,1,-4,-1,243.2144,483.0018,1037.3764,1109.5872,1534,3888,5704,6304,35,74,138,150,212,522,744,898,14.9075,38.7682,62.861000000000004,72.6214,60.3394,83.181,117.5104,94.6688,328,456,640,512,6.0,10,12,8,22,42,28,8,3.3174,5.6826,6.6284,4.2632,90.0597,165.648,257.031,271.94599999999997,315,564.0,708.0,560.0,14.0,26.0,42.0,40.0,68.0,150.0,154.0,128.0,4.9886,10.9802,14.2554,13.5,11.8336,8.772,20.6056,23.6672,64.0,48,112.0,128,1.0,1.0,2.0,2.0,1.0,3.0,4.0,2.0,0.5329,0.5621,1.095,1.0658,11.8336,8.772,17.544,39.044000000000004,64.0,48.0,96.0,80.0,1.0,1.0,2.0,5.0,1.0,3.0,7.0,7.0,0.5329,0.5621,1.1242,1.6425,0.0,0.89,0.89,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-0.04,-0.04,0.0,0.0,0.89,1.78,5.85,0.0,2.0,4.0,30.0,0.0,0.0,0.0,0.0,0.0,-2.0,-5.0,-2.0,0.0,-0.04,-0.08,1.4,2.7556,34.2624,25.398000000000003,36.8188,576.0,1152.0,864.0,1248.0,1.0,6.0,6.0,8.0,36.0,72.0,108.0,144.0,1.6129,5.5626,5.8674,7.7216,0.0,-10.68,-5.34,-8.9,0.0,96.0,108.0,140.0,0.0,0.0,0.0,0.0,0.0,24.0,18.0,24.0,0.0,3.24,3.0,4.08
0,1,0,1,0,1,0,0,0,0,2,168.6844,376.533,774.945,1182.264,1179,2808,4152,3000,31,66,138,216,204,588,1002,1068,11.1666,32.571,60.8754,73.5696,55.05,106.335,157.57,157.765,150,288,268,160,10.0,18,28,30,46,104,100,56,3.193,6.9762,8.6172,6.795,55.05,106.335,157.57,157.765,150,288.0,268.0,160.0,10.0,18.0,28.0,30.0,46.0,104.0,100.0,56.0,3.193,6.9762,8.6172,6.795,6.5025,12.1125,17.7225,17.7225,36.0,42,48.0,48,1.0,2.0,3.0,3.0,4.0,10.0,12.0,8.0,0.5929,0.8778,1.1627,1.1627,6.5025,12.1125,17.7225,17.7225,36.0,42.0,48.0,48.0,1.0,2.0,3.0,3.0,4.0,10.0,12.0,8.0,0.5929,0.8778,1.1627,1.1627,0.0,0.35,0.7,0.7,0.0,5.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.4,0.8,0.8,0.0,0.35,0.7,0.7,0.0,5.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.4,0.8,0.8,3.5344,28.764,53.58,49.632,729.0,972.0,1134.0,324.0,1.0,6.0,12.0,12.0,36.0,108.0,180.0,72.0,1.5876,5.8212,8.6184,5.5944,0.0,-4.02,-5.94,-3.84,0.0,126.0,282.0,312.0,0.0,0.0,0.0,0.0,0.0,18.0,42.0,60.0,0.0,2.94,8.28,10.68
1,0,1,0,1,0,0,0,0,0,3,290.629,645.132,1207.7034,1606.2079999999999,1767,4544,7008,8184,46,98,172,238,270,720,1164,1448,18.3617,48.5782,80.723,104.3116,29.1401,47.47,45.9265,16.83,95,118,61,18,4.5,7,8,3,15,26,14,3,1.48285,2.5499,1.973,0.8547,57.2036,118.98299999999999,171.695,126.632,212,456.0,512.0,110.0,9.0,18.0,26.0,22.0,44.0,102.0,122.0,50.0,3.4521,8.085,10.305,5.3206,9.16805,11.444,3.25125,8.415,50.0,29,18.0,9,1.0,1.5,0.5,1.5,2.5,3.0,2.0,1.5,0.5629,0.55885,0.29645,0.42735,11.8336,17.544,32.68,15.136,64.0,96.0,112.0,16.0,1.0,2.0,4.0,2.0,4.0,12.0,16.0,4.0,0.5329,1.1242,1.6644,0.5402,0.0,0.995,0.0,0.525,0.0,6.5,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.5,-1.5,0.0,0.0,0.37,0.0,0.6,0.0,1.78,4.26,2.48,0.0,4.0,18.0,14.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,2.0,0.0,-0.08,0.64,0.72,3.5344,37.13,52.3392,76.234,729.0,1242.0,1539.0,1674.0,1.0,6.0,11.0,17.0,36.0,102.0,168.0,216.0,1.5876,5.5692,9.639,12.4614,0.0,-8.47,-7.16,-8.59,0.0,116.0,240.0,397.0,0.0,0.0,0.0,0.0,0.0,19.0,38.0,66.0,0.0,3.14,6.21,11.53
1,0,0,1,0,0,0,0,1,0,3,243.7922,496.0738,867.7260000000001,913.508,1408,3300,4568,5362,40,80,140,140,220,510,640,790,15.86,39.8152,59.5816,69.8708,46.9851,91.8255,126.934,80.146,168,330,316,73,7.5,14,20,14,34,73,74,28,2.80555,6.0522,6.9886,3.515,36.7666,64.668,82.17299999999999,33.66,124,204.0,120.0,36.0,6.0,10.0,14.0,6.0,24.0,44.0,26.0,6.0,2.1590000000000003,4.0194,3.6722,1.7094,9.16805,12.648,19.59125,15.982999999999999,50.0,69,74.0,17,1.0,1.5,2.5,2.5,2.5,7.0,10.0,3.5,0.5629,0.85085,1.12865,0.69745,6.5025,7.752000000000001,6.5025,16.83,36.0,42.0,36.0,18.0,1.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,0.5929,0.5775,0.5929,0.8547,0.0,0.645,2.13,1.765,0.0,1.5,9.0,14.5,0.0,0.0,0.0,0.0,0.0,-1.5,-1.5,1.0,0.0,-0.03,0.32,0.96,0.0,-0.49,0.0,1.05,0.0,-1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,-1.0,-3.0,0.0,0.0,0.02,0.0,1.2,2.7556,26.8754,33.698,36.935,576.0,912.0,1128.0,1056.0,1.0,6.0,7.0,9.0,36.0,78.0,96.0,168.0,1.6129,5.8166,6.7183,7.7851,0.0,-6.23,-8.68,-7.31,0.0,106.0,121.0,172.0,0.0,0.0,0.0,0.0,0.0,23.0,26.0,26.0,0.0,3.04,3.6,5.3
0,1,1,0,1,0,0,0,0,0,2,144.506,272.3276,504.38599999999997,797.1546,1164,2716,2932,2064,21,40,72,108,112,292,386,352,8.0741,20.6152,32.4416,36.6384,27.55135,41.106,41.0865,16.83,112,150,60,18,4.0,6,7,3,13,23,13,3,1.6424,2.5718,1.8361,0.8547,21.5136,30.272,9.68,0.0,66,32.0,2.0,0.0,3.0,4.0,2.0,0.0,6.0,8.0,2.0,0.0,0.8067,1.0804,0.2738,0.0,6.5025,8.262,3.25125,8.415,36.0,45,18.0,9,1.0,1.0,0.5,1.5,1.0,1.5,2.0,1.5,0.5929,0.5698,0.29645,0.42735,11.8336,15.136,0.0,0.0,64.0,16.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.5329,0.5402,0.0,0.0,0.0,-0.69,0.0,0.525,0.0,-1.5,0.0,7.5,0.0,0.0,0.0,0.0,0.0,-0.5,-1.5,0.0,0.0,0.03,0.0,0.6,0.0,2.48,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.72,0.0,0.0,3.3489,34.5138,44.0664,4.6665,676.0,1144.0,598.0,156.0,1.0,6.0,10.0,1.0,36.0,96.0,66.0,24.0,1.5625,5.575,5.55,0.9625,0.0,-7.88,-5.78,-0.72,0.0,112.0,237.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,49.0,2.0,0.0,3.04,8.06,0.48
1,0,1,0,0,0,1,0,0,0,3,168.1205,345.8854,674.289,1093.642,1218,3112,3586,2598,25,50,90,150,140,390,610,630,9.0481,24.436999999999998,40.760999999999996,49.2726,39.3586,74.6275,90.6875,63.316,139,244,257,55,6.0,11,14,11,25,55,62,25,2.1294,4.5827,5.2894,2.6603,21.5136,30.272,9.68,0.0,66,32.0,2.0,0.0,3.0,4.0,2.0,0.0,6.0,8.0,2.0,0.0,0.8067,1.0804,0.2738,0.0,11.8336,16.34,16.34,7.568,64.0,56,56.0,8,1.0,2.0,2.0,1.0,4.0,8.0,8.0,2.0,0.5329,0.8322,0.8322,0.2701,11.8336,15.136,0.0,0.0,64.0,16.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.5329,0.5402,0.0,0.0,0.0,2.13,2.13,1.24,0.0,9.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.32,0.32,0.36,0.0,2.48,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.72,0.0,0.0,3.3489,37.7712,49.593,17.385,676.0,1248.0,572.0,364.0,1.0,6.0,12.0,4.0,36.0,108.0,96.0,48.0,1.5625,5.475,6.55,2.85,0.0,-9.66,-5.14,-2.18,0.0,108.0,290.0,90.0,0.0,0.0,0.0,0.0,0.0,18.0,56.0,16.0,0.0,3.12,9.76,2.72
1,0,0,1,0,0,0,0,1,0,3,191.5307,389.126,717.2338,1098.95,1198,3008,3688,3406,30,60,106,160,166,438,642,730,11.2102,29.5208,47.2506,58.58,51.36035,101.898,140.8565,115.20299999999999,179,360,350,198,8.5,16,23,20,39,85,89,59,3.18525,6.9608,8.1969,5.9998,21.5136,30.272,9.68,0.0,66,32.0,2.0,0.0,3.0,4.0,2.0,0.0,6.0,8.0,2.0,0.0,0.8067,1.0804,0.2738,0.0,7.87205,11.628,17.69125,18.979,42.5,63,67.0,37,1.0,1.5,2.5,3.0,2.5,7.0,10.0,6.5,0.5777,0.86625,1.15145,0.9936,11.8336,15.136,0.0,0.0,64.0,16.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.5329,0.5402,0.0,0.0,0.0,0.245,1.33,1.61,0.0,0.5,7.0,14.0,0.0,0.0,0.0,0.0,0.0,-1.5,-1.5,0.5,0.0,-0.01,0.36,0.97,0.0,2.48,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.72,0.0,0.0,2.7556,32.121,42.7284,20.003,576.0,1080.0,648.0,480.0,1.0,6.0,11.0,5.0,36.0,102.0,96.0,72.0,1.6129,5.6388,6.6675,3.8735,0.0,-9.39,-7.48,-3.75,0.0,99.0,237.0,100.0,0.0,0.0,0.0,0.0,0.0,19.0,50.0,18.0,0.0,3.18,8.72,3.3
0,1,1,0,1,0,0,0,0,0,2,127.7769,286.4808,508.9368,521.9376,2512,6714,11484,5886,19,42,78,78,120,306,468,390,12.0013,31.185,59.5008,47.6202,41.476000000000006,76.608,80.8288,45.6968,612,574,540,578,6.0,10,12,8,22,42,28,8,3.4796,5.295,5.6796,3.8642,41.476000000000006,76.608,80.8288,45.6968,612,574.0,540.0,578.0,6.0,10.0,12.0,8.0,22.0,42.0,28.0,8.0,3.4796,5.295,5.6796,3.8642,6.6564,7.8432,13.5192,12.3324,256.0,112,128.0,272,1.0,1.0,2.0,2.0,1.0,3.0,4.0,2.0,1.0404,0.765,1.1424,1.4178,6.6564,7.8432,13.5192,12.3324,256.0,112.0,128.0,272.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,2.0,1.0404,0.765,1.1424,1.4178,0.0,-0.46,-0.08,0.38,0.0,9.0,24.0,15.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.27,0.92,0.65,0.0,-0.46,-0.08,0.38,0.0,9.0,24.0,15.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.27,0.92,0.65,3.3489,28.3284,33.3792,24.156,676.0,2496.0,1092.0,156.0,1.0,6.0,6.0,6.0,36.0,72.0,108.0,36.0,1.5625,7.65,5.625,2.775,0.0,-4.5,-7.26,-2.22,0.0,60.0,114.0,150.0,0.0,0.0,0.0,0.0,0.0,24.0,18.0,30.0,0.0,1.38,3.0,5.28
1,0,0,1,0,0,1,0,0,0,3,326.1335,731.868,1369.4964,1786.389,1860,4876,7924,9658,52,112,196,268,308,822,1348,1710,20.982,55.4944,92.6012,121.0384,46.9851,91.8255,126.934,80.146,168,330,316,73,7.5,14,20,14,34,73,74,28,2.80555,6.0522,6.9886,3.515,57.2036,118.98299999999999,171.695,126.632,212,456.0,512.0,110.0,9.0,18.0,26.0,22.0,44.0,102.0,122.0,50.0,3.4521,8.085,10.305,5.3206,9.16805,12.648,19.59125,15.982999999999999,50.0,69,74.0,17,1.0,1.5,2.5,2.5,2.5,7.0,10.0,3.5,0.5629,0.85085,1.12865,0.69745,11.8336,17.544,32.68,15.136,64.0,96.0,112.0,16.0,1.0,2.0,4.0,2.0,4.0,12.0,16.0,4.0,0.5329,1.1242,1.6644,0.5402,0.0,0.645,2.13,1.765,0.0,1.5,9.0,14.5,0.0,0.0,0.0,0.0,0.0,-1.5,-1.5,1.0,0.0,-0.03,0.32,0.96,0.0,1.78,4.26,2.48,0.0,4.0,18.0,14.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,2.0,0.0,-0.08,0.64,0.72,3.3489,36.1425,52.2282,91.5915,676.0,1196.0,1742.0,1976.0,1.0,6.0,11.0,21.0,36.0,102.0,192.0,264.0,1.5625,5.525,10.5625,15.2125,0.0,-8.77,-8.41,-11.62,0.0,110.0,219.0,470.0,0.0,0.0,0.0,0.0,0.0,19.0,34.0,82.0,0.0,3.08,5.3,14.08
1,0,0,1,0,0,0,0,1,0,3,100.5106,209.1816,375.015,628.4016,3468,8916,14718,12612,19,42,78,120,120,348,582,492,15.4183,40.0776,72.3948,79.9584,32.585,55.1856,45.3048,32.2962,964,1532,1024,514,6.0,10,8,6,18,32,24,16,4.6018,7.9744,5.8344,3.7568,32.585,55.1856,45.3048,32.2962,964,1532.0,1024.0,514.0,6.0,10.0,8.0,6.0,18.0,32.0,24.0,16.0,4.6018,7.9744,5.8344,3.7568,4.7961,10.4682,5.6502,4.7961,225.0,255,240.0,225,1.0,2.0,1.0,1.0,4.0,6.0,4.0,4.0,1.1236,1.4734,1.0812,1.1236,4.7961,10.4682,5.6502,4.7961,225.0,255.0,240.0,225.0,1.0,2.0,1.0,1.0,4.0,6.0,4.0,4.0,1.1236,1.4734,1.0812,1.1236,0.0,-0.4,-0.39,0.0,0.0,13.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.73,0.04,0.0,0.0,-0.4,-0.39,0.0,0.0,13.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.73,0.04,0.0,2.7556,21.8124,47.6088,0.0,576.0,2160.0,2448.0,0.0,1.0,6.0,12.0,0.0,36.0,108.0,108.0,0.0,1.6129,8.0772,10.5918,0.0,0.0,-3.18,-8.76,0.0,0.0,54.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,54.0,0.0,0.0,1.26,6.9,0.0
1,0,0,1,0,0,0,0,1,0,3,145.0618,307.2966,640.476,989.8608,2232,4890,7782,6030,25,54,102,162,156,450,774,774,13.3723,35.748000000000005,60.951,70.9494,47.4354,82.2466,91.9264,93.5472,552,958,568,192,8.0,14,16,16,30,62,56,34,3.9198,8.106,7.4276,4.6252,47.4354,82.2466,91.9264,93.5472,552,958.0,568.0,192.0,8.0,14.0,16.0,16.0,30.0,62.0,56.0,34.0,3.9198,8.106,7.4276,4.6252,9.2416,13.3456,13.3456,15.9296,49.0,112,112.0,56,1.0,2.0,2.0,2.0,4.0,8.0,8.0,6.0,0.5625,1.0725,1.0725,0.84,9.2416,13.3456,13.3456,15.9296,49.0,112.0,112.0,56.0,1.0,2.0,2.0,2.0,4.0,8.0,8.0,6.0,0.5625,1.0725,1.0725,0.84,0.0,1.69,1.69,0.84,0.0,-2.0,-2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.07,0.07,0.38,0.0,1.69,1.69,0.84,0.0,-2.0,-2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.07,0.07,0.38,2.7556,30.2784,43.7244,21.912,576.0,1008.0,2304.0,144.0,1.0,6.0,12.0,6.0,36.0,108.0,144.0,36.0,1.6129,5.715,10.8966,2.8194,0.0,-8.28,-6.42,-3.24,0.0,102.0,192.0,138.0,0.0,0.0,0.0,0.0,0.0,18.0,48.0,30.0,0.0,3.12,6.66,5.4
